"arm","seed","fold","pilot","ps_nonconv","ps_boundary","ps_rankdef","out_rankdef","ginv","ntrim","d","dpsi_maxit","dcorr_maxit","est_check","d_est","d_se_emp","d_se_stk","cov_flip","cell","design","n","p"
"oracle",808013,4,"ols",0,0,0,0,0,0,7,NA,NA,0,0,0,0,0,"Bd","Bd (bounded Rademacher, n=500,p=20)",500,20
"full",808013,4,"ols",0,0,0,0,0,2,21,NA,NA,0,0,0,0,0,"Bd","Bd (bounded Rademacher, n=500,p=20)",500,20
"full",808013,5,"ols",0,0,0,0,0,8,21,NA,NA,0,0,0,0,0,"Bd","Bd (bounded Rademacher, n=500,p=20)",500,20
"full",808013,2,"ols",0,0,0,0,0,6,21,NA,NA,0,0,0,0,0,"Bd","Bd (bounded Rademacher, n=500,p=20)",500,20
"full",808013,3,"ols",0,0,0,0,0,9,21,NA,NA,0,0,0,0,0,"Bd","Bd (bounded Rademacher, n=500,p=20)",500,20
"full",808013,1,"ols",0,0,0,0,0,10,21,NA,NA,0,0,0,0,0,"Bd","Bd (bounded Rademacher, n=500,p=20)",500,20
"out_thr",808013,3,"ols",0,0,0,0,0,0,7,NA,NA,0,0,0,0,0,"Bd","Bd (bounded Rademacher, n=500,p=20)",500,20
"out_thr",808013,5,"ols",0,0,0,0,0,0,7,NA,NA,0,0,0,0,0,"Bd","Bd (bounded Rademacher, n=500,p=20)",500,20
"out_thr",808013,2,"ols",0,0,0,0,0,0,7,NA,NA,0,0,0,0,0,"Bd","Bd (bounded Rademacher, n=500,p=20)",500,20
"out_thr",808013,4,"ols",0,0,0,0,0,0,7,NA,NA,0,0,0,0,0,"Bd","Bd (bounded Rademacher, n=500,p=20)",500,20
"out_thr",808013,1,"ols",0,0,0,0,0,0,7,NA,NA,0,0,0,0,0,"Bd","Bd (bounded Rademacher, n=500,p=20)",500,20
"out_bic",808013,2,"ols",0,0,0,0,0,5,19,NA,NA,0,0,0,0,0,"Bd","Bd (bounded Rademacher, n=500,p=20)",500,20
"out_bic",808013,1,"ols",0,0,0,0,0,0,13,NA,NA,0,0,0,0,0,"Bd","Bd (bounded Rademacher, n=500,p=20)",500,20
"out_bic",808013,5,"ols",0,0,0,0,0,0,15,NA,NA,0,0,0,0,0,"Bd","Bd (bounded Rademacher, n=500,p=20)",500,20
"out_bic",808013,3,"ols",0,0,0,0,0,2,17,NA,NA,0,0,0,0,0,"Bd","Bd (bounded Rademacher, n=500,p=20)",500,20
"out_bic",808013,4,"ols",0,0,0,0,0,2,19,NA,NA,0,0,0,0,0,"Bd","Bd (bounded Rademacher, n=500,p=20)",500,20
"oal_fix",808013,5,"ols",0,0,0,0,0,0,5,NA,NA,0,0,0,0,0,"Bd","Bd (bounded Rademacher, n=500,p=20)",500,20
"oal_fix",808013,4,"ols",0,0,0,0,0,0,5,NA,NA,0,0,0,0,0,"Bd","Bd (bounded Rademacher, n=500,p=20)",500,20
"oal_fix",808013,1,"ols",0,0,0,0,0,0,5,NA,NA,0,0,0,0,0,"Bd","Bd (bounded Rademacher, n=500,p=20)",500,20
"oal_fix",808013,2,"ols",0,0,0,0,0,0,5,NA,NA,0,0,0,0,0,"Bd","Bd (bounded Rademacher, n=500,p=20)",500,20
"oal_fix",808013,3,"ols",0,0,0,0,0,0,5,NA,NA,0,0,0,0,0,"Bd","Bd (bounded Rademacher, n=500,p=20)",500,20
"oal_wamd",808013,3,"ols",0,0,0,0,0,0,8,NA,NA,0,0,0,0,0,"Bd","Bd (bounded Rademacher, n=500,p=20)",500,20
"oal_wamd",808013,4,"ols",0,0,0,0,0,2,19,NA,NA,0,0,0,0,0,"Bd","Bd (bounded Rademacher, n=500,p=20)",500,20
"oal_wamd",808013,5,"ols",0,0,0,0,0,0,12,NA,NA,0,0,0,0,0,"Bd","Bd (bounded Rademacher, n=500,p=20)",500,20
"oal_wamd",808013,2,"ols",0,0,0,0,0,6,21,NA,NA,0,0,0,0,0,"Bd","Bd (bounded Rademacher, n=500,p=20)",500,20
"oal_wamd",808013,1,"ols",0,0,0,0,0,0,8,NA,NA,0,0,0,0,0,"Bd","Bd (bounded Rademacher, n=500,p=20)",500,20
"oads_thr",808013,2,"ols",0,0,0,0,0,0,7,NA,NA,0,0,0,0,0,"Bd","Bd (bounded Rademacher, n=500,p=20)",500,20
"oads_thr",808013,3,"ols",0,0,0,0,0,0,7,NA,NA,0,0,0,0,0,"Bd","Bd (bounded Rademacher, n=500,p=20)",500,20
"oads_thr",808013,1,"ols",0,0,0,0,0,0,7,NA,NA,0,0,0,0,0,"Bd","Bd (bounded Rademacher, n=500,p=20)",500,20
"oads_thr",808013,5,"ols",0,0,0,0,0,0,7,NA,NA,0,0,0,0,0,"Bd","Bd (bounded Rademacher, n=500,p=20)",500,20
"oads_thr",808013,4,"ols",0,0,0,0,0,0,7,NA,NA,0,0,0,0,0,"Bd","Bd (bounded Rademacher, n=500,p=20)",500,20
"oads_bic",808013,5,"ols",0,0,0,0,0,0,15,NA,NA,0,0,0,0,0,"Bd","Bd (bounded Rademacher, n=500,p=20)",500,20
"oads_bic",808013,2,"ols",0,0,0,0,0,5,19,NA,NA,0,0,0,0,0,"Bd","Bd (bounded Rademacher, n=500,p=20)",500,20
"oads_bic",808013,4,"ols",0,0,0,0,0,2,19,NA,NA,0,0,0,0,0,"Bd","Bd (bounded Rademacher, n=500,p=20)",500,20
"oads_bic",808013,1,"ols",0,0,0,0,0,0,13,NA,NA,0,0,0,0,0,"Bd","Bd (bounded Rademacher, n=500,p=20)",500,20
"oads_bic",808013,3,"ols",0,0,0,0,0,2,17,NA,NA,0,0,0,0,0,"Bd","Bd (bounded Rademacher, n=500,p=20)",500,20
"trt_bic",808013,5,"ols",0,0,0,0,0,4,8,NA,NA,0,0,0,0,0,"Bd","Bd (bounded Rademacher, n=500,p=20)",500,20
"trt_bic",808013,3,"ols",0,0,0,0,0,5,9,NA,NA,0,0,0,0,0,"Bd","Bd (bounded Rademacher, n=500,p=20)",500,20
"trt_bic",808013,4,"ols",0,0,0,0,0,1,7,NA,NA,0,0,0,0,0,"Bd","Bd (bounded Rademacher, n=500,p=20)",500,20
"trt_bic",808013,1,"ols",0,0,0,0,0,8,9,NA,NA,0,0,0,0,0,"Bd","Bd (bounded Rademacher, n=500,p=20)",500,20
"trt_bic",808013,2,"ols",0,0,0,0,0,3,8,NA,NA,0,0,0,0,0,"Bd","Bd (bounded Rademacher, n=500,p=20)",500,20
"bch",808013,2,"ols",0,0,0,0,0,5,19,NA,NA,0,0,0,0,0,"Bd","Bd (bounded Rademacher, n=500,p=20)",500,20
"bch",808013,3,"ols",0,0,0,0,0,8,19,NA,NA,0,0,0,0,0,"Bd","Bd (bounded Rademacher, n=500,p=20)",500,20
"bch",808013,4,"ols",0,0,0,0,0,2,19,NA,NA,0,0,0,0,0,"Bd","Bd (bounded Rademacher, n=500,p=20)",500,20
"bch",808013,1,"ols",0,0,0,0,0,8,15,NA,NA,0,0,0,0,0,"Bd","Bd (bounded Rademacher, n=500,p=20)",500,20
"bch",808013,5,"ols",0,0,0,0,0,6,17,NA,NA,0,0,0,0,0,"Bd","Bd (bounded Rademacher, n=500,p=20)",500,20
"oracle",808014,1,"ols",0,0,0,0,0,0,7,NA,NA,0,0,0,0,0,"Bd","Bd (bounded Rademacher, n=500,p=20)",500,20
"oracle",808014,5,"ols",0,0,0,0,0,0,7,NA,NA,0,0,0,0,0,"Bd","Bd (bounded Rademacher, n=500,p=20)",500,20
"oracle",808014,2,"ols",0,0,0,0,0,0,7,NA,NA,0,0,0,0,0,"Bd","Bd (bounded Rademacher, n=500,p=20)",500,20
"oracle",808014,3,"ols",0,0,0,0,0,0,7,NA,NA,0,0,0,0,0,"Bd","Bd (bounded Rademacher, n=500,p=20)",500,20
"oracle",808014,4,"ols",0,0,0,0,0,0,7,NA,NA,0,0,0,0,0,"Bd","Bd (bounded Rademacher, n=500,p=20)",500,20
"full",808014,4,"ols",0,0,0,0,0,1,21,NA,NA,0,0,0,0,0,"Bd","Bd (bounded Rademacher, n=500,p=20)",500,20
"full",808014,5,"ols",0,0,0,0,0,1,21,NA,NA,0,0,0,0,0,"Bd","Bd (bounded Rademacher, n=500,p=20)",500,20
"full",808014,2,"ols",0,0,0,0,0,1,21,NA,NA,0,0,0,0,0,"Bd","Bd (bounded Rademacher, n=500,p=20)",500,20
"full",808014,3,"ols",0,0,0,0,0,2,21,NA,NA,0,0,0,0,0,"Bd","Bd (bounded Rademacher, n=500,p=20)",500,20
"full",808014,1,"ols",0,0,0,0,0,0,21,NA,NA,0,0,0,0,0,"Bd","Bd (bounded Rademacher, n=500,p=20)",500,20
"out_thr",808014,3,"ols",0,0,0,0,0,0,7,NA,NA,0,0,0,0,0,"Bd","Bd (bounded Rademacher, n=500,p=20)",500,20
"out_thr",808014,5,"ols",0,0,0,0,0,0,7,NA,NA,0,0,0,0,0,"Bd","Bd (bounded Rademacher, n=500,p=20)",500,20
"out_thr",808014,2,"ols",0,0,0,0,0,0,7,NA,NA,0,0,0,0,0,"Bd","Bd (bounded Rademacher, n=500,p=20)",500,20
"out_thr",808014,4,"ols",0,0,0,0,0,0,7,NA,NA,0,0,0,0,0,"Bd","Bd (bounded Rademacher, n=500,p=20)",500,20
"out_thr",808014,1,"ols",0,0,0,0,0,0,7,NA,NA,0,0,0,0,0,"Bd","Bd (bounded Rademacher, n=500,p=20)",500,20
"out_bic",808014,2,"ols",0,0,0,0,0,0,19,NA,NA,0,0,0,0,0,"Bd","Bd (bounded Rademacher, n=500,p=20)",500,20
"out_bic",808014,1,"ols",0,0,0,0,0,0,14,NA,NA,0,0,0,0,0,"Bd","Bd (bounded Rademacher, n=500,p=20)",500,20
"out_bic",808014,5,"ols",0,0,0,0,0,1,16,NA,NA,0,0,0,0,0,"Bd","Bd (bounded Rademacher, n=500,p=20)",500,20
"out_bic",808014,3,"ols",0,0,0,0,0,0,13,NA,NA,0,0,0,0,0,"Bd","Bd (bounded Rademacher, n=500,p=20)",500,20
"out_bic",808014,4,"ols",0,0,0,0,0,0,11,NA,NA,0,0,0,0,0,"Bd","Bd (bounded Rademacher, n=500,p=20)",500,20
"oal_fix",808014,5,"ols",0,0,0,0,0,0,6,NA,NA,0,0,0,0,0,"Bd","Bd (bounded Rademacher, n=500,p=20)",500,20
"oal_fix",808014,4,"ols",0,0,0,0,0,0,6,NA,NA,0,0,0,0,0,"Bd","Bd (bounded Rademacher, n=500,p=20)",500,20
"oal_fix",808014,1,"ols",0,0,0,0,0,0,5,NA,NA,0,0,0,0,0,"Bd","Bd (bounded Rademacher, n=500,p=20)",500,20
"oal_fix",808014,2,"ols",0,0,0,0,0,0,5,NA,NA,0,0,0,0,0,"Bd","Bd (bounded Rademacher, n=500,p=20)",500,20
"oal_fix",808014,3,"ols",0,0,0,0,0,0,6,NA,NA,0,0,0,0,0,"Bd","Bd (bounded Rademacher, n=500,p=20)",500,20
"oal_wamd",808014,3,"ols",0,0,0,0,0,0,19,NA,NA,0,0,0,0,0,"Bd","Bd (bounded Rademacher, n=500,p=20)",500,20
"oal_wamd",808014,4,"ols",0,0,0,0,0,0,11,NA,NA,0,0,0,0,0,"Bd","Bd (bounded Rademacher, n=500,p=20)",500,20
"oal_wamd",808014,5,"ols",0,0,0,0,0,1,15,NA,NA,0,0,0,0,0,"Bd","Bd (bounded Rademacher, n=500,p=20)",500,20
"oal_wamd",808014,2,"ols",0,0,0,0,0,1,20,NA,NA,0,0,0,0,0,"Bd","Bd (bounded Rademacher, n=500,p=20)",500,20
"oal_wamd",808014,1,"ols",0,0,0,0,0,0,14,NA,NA,0,0,0,0,0,"Bd","Bd (bounded Rademacher, n=500,p=20)",500,20
"oads_thr",808014,2,"ols",0,0,0,0,0,0,7,NA,NA,0,0,0,0,0,"Bd","Bd (bounded Rademacher, n=500,p=20)",500,20
"oads_thr",808014,3,"ols",0,0,0,0,0,0,7,NA,NA,0,0,0,0,0,"Bd","Bd (bounded Rademacher, n=500,p=20)",500,20
"oads_thr",808014,1,"ols",0,0,0,0,0,0,7,NA,NA,0,0,0,0,0,"Bd","Bd (bounded Rademacher, n=500,p=20)",500,20
"oads_thr",808014,5,"ols",0,0,0,0,0,0,7,NA,NA,0,0,0,0,0,"Bd","Bd (bounded Rademacher, n=500,p=20)",500,20
"oads_thr",808014,4,"ols",0,0,0,0,0,0,7,NA,NA,0,0,0,0,0,"Bd","Bd (bounded Rademacher, n=500,p=20)",500,20
"oads_bic",808014,5,"ols",0,0,0,0,0,1,16,NA,NA,0,0,0,0,0,"Bd","Bd (bounded Rademacher, n=500,p=20)",500,20
"oads_bic",808014,2,"ols",0,0,0,0,0,0,19,NA,NA,0,0,0,0,0,"Bd","Bd (bounded Rademacher, n=500,p=20)",500,20
"oads_bic",808014,4,"ols",0,0,0,0,0,0,11,NA,NA,0,0,0,0,0,"Bd","Bd (bounded Rademacher, n=500,p=20)",500,20
"oads_bic",808014,1,"ols",0,0,0,0,0,0,14,NA,NA,0,0,0,0,0,"Bd","Bd (bounded Rademacher, n=500,p=20)",500,20
"oads_bic",808014,3,"ols",0,0,0,0,0,0,13,NA,NA,0,0,0,0,0,"Bd","Bd (bounded Rademacher, n=500,p=20)",500,20
"trt_bic",808014,5,"ols",0,0,0,0,0,1,8,NA,NA,0,0,0,0,0,"Bd","Bd (bounded Rademacher, n=500,p=20)",500,20
"trt_bic",808014,3,"ols",0,0,0,0,0,1,8,NA,NA,0,0,0,0,0,"Bd","Bd (bounded Rademacher, n=500,p=20)",500,20
"trt_bic",808014,4,"ols",0,0,0,0,0,2,9,NA,NA,0,0,0,0,0,"Bd","Bd (bounded Rademacher, n=500,p=20)",500,20
"trt_bic",808014,1,"ols",0,0,0,0,0,0,7,NA,NA,0,0,0,0,0,"Bd","Bd (bounded Rademacher, n=500,p=20)",500,20
"trt_bic",808014,2,"ols",0,0,0,0,0,0,7,NA,NA,0,0,0,0,0,"Bd","Bd (bounded Rademacher, n=500,p=20)",500,20
"bch",808014,2,"ols",0,0,0,0,0,1,20,NA,NA,0,0,0,0,0,"Bd","Bd (bounded Rademacher, n=500,p=20)",500,20
"bch",808014,3,"ols",0,0,0,0,0,2,15,NA,NA,0,0,0,0,0,"Bd","Bd (bounded Rademacher, n=500,p=20)",500,20
"bch",808014,4,"ols",0,0,0,0,0,1,14,NA,NA,0,0,0,0,0,"Bd","Bd (bounded Rademacher, n=500,p=20)",500,20
"bch",808014,1,"ols",0,0,0,0,0,1,15,NA,NA,0,0,0,0,0,"Bd","Bd (bounded Rademacher, n=500,p=20)",500,20
"bch",808014,5,"ols",0,0,0,0,0,1,16,NA,NA,0,0,0,0,0,"Bd","Bd (bounded Rademacher, n=500,p=20)",500,20
"oracle",808015,1,"ols",0,0,0,0,0,0,7,NA,NA,0,0,0,0,0,"Bd","Bd (bounded Rademacher, n=500,p=20)",500,20
"oracle",808015,5,"ols",0,0,0,0,0,0,7,NA,NA,0,0,0,0,0,"Bd","Bd (bounded Rademacher, n=500,p=20)",500,20
"oracle",808015,2,"ols",0,0,0,0,0,0,7,NA,NA,0,0,0,0,0,"Bd","Bd (bounded Rademacher, n=500,p=20)",500,20
"oracle",808015,3,"ols",0,0,0,0,0,0,7,NA,NA,0,0,0,0,0,"Bd","Bd (bounded Rademacher, n=500,p=20)",500,20
"oracle",808015,4,"ols",0,0,0,0,0,0,7,NA,NA,0,0,0,0,0,"Bd","Bd (bounded Rademacher, n=500,p=20)",500,20
"full",808015,4,"ols",0,0,0,0,0,0,21,NA,NA,0,0,0,0,0,"Bd","Bd (bounded Rademacher, n=500,p=20)",500,20
"full",808015,5,"ols",0,0,0,0,0,1,21,NA,NA,0,0,0,0,0,"Bd","Bd (bounded Rademacher, n=500,p=20)",500,20
"full",808015,2,"ols",0,0,0,0,0,0,21,NA,NA,0,0,0,0,0,"Bd","Bd (bounded Rademacher, n=500,p=20)",500,20
"full",808015,3,"ols",0,0,0,0,0,0,21,NA,NA,0,0,0,0,0,"Bd","Bd (bounded Rademacher, n=500,p=20)",500,20
"full",808015,1,"ols",0,0,0,0,0,3,21,NA,NA,0,0,0,0,0,"Bd","Bd (bounded Rademacher, n=500,p=20)",500,20
"out_thr",808015,3,"ols",0,0,0,0,0,0,7,NA,NA,0,0,0,0,0,"Bd","Bd (bounded Rademacher, n=500,p=20)",500,20
"out_thr",808015,5,"ols",0,0,0,0,0,0,7,NA,NA,0,0,0,0,0,"Bd","Bd (bounded Rademacher, n=500,p=20)",500,20
"out_thr",808015,2,"ols",0,0,0,0,0,0,7,NA,NA,0,0,0,0,0,"Bd","Bd (bounded Rademacher, n=500,p=20)",500,20
"out_thr",808015,4,"ols",0,0,0,0,0,0,7,NA,NA,0,0,0,0,0,"Bd","Bd (bounded Rademacher, n=500,p=20)",500,20
"out_thr",808015,1,"ols",0,0,0,0,0,0,7,NA,NA,0,0,0,0,0,"Bd","Bd (bounded Rademacher, n=500,p=20)",500,20
"out_bic",808015,2,"ols",0,0,0,0,0,0,9,NA,NA,0,0,0,0,0,"Bd","Bd (bounded Rademacher, n=500,p=20)",500,20
"out_bic",808015,1,"ols",0,0,0,0,0,0,13,NA,NA,0,0,0,0,0,"Bd","Bd (bounded Rademacher, n=500,p=20)",500,20
"out_bic",808015,5,"ols",0,0,0,0,0,1,15,NA,NA,0,0,0,0,0,"Bd","Bd (bounded Rademacher, n=500,p=20)",500,20
"out_bic",808015,3,"ols",0,0,0,0,0,0,13,NA,NA,0,0,0,0,0,"Bd","Bd (bounded Rademacher, n=500,p=20)",500,20
"out_bic",808015,4,"ols",0,0,0,0,0,0,12,NA,NA,0,0,0,0,0,"Bd","Bd (bounded Rademacher, n=500,p=20)",500,20
"oal_fix",808015,5,"ols",0,0,0,0,0,0,5,NA,NA,0,0,0,0,0,"Bd","Bd (bounded Rademacher, n=500,p=20)",500,20
"oal_fix",808015,4,"ols",0,0,0,0,0,0,5,NA,NA,0,0,0,0,0,"Bd","Bd (bounded Rademacher, n=500,p=20)",500,20
"oal_fix",808015,1,"ols",0,0,0,0,0,0,5,NA,NA,0,0,0,0,0,"Bd","Bd (bounded Rademacher, n=500,p=20)",500,20
"oal_fix",808015,2,"ols",0,0,0,0,0,0,5,NA,NA,0,0,0,0,0,"Bd","Bd (bounded Rademacher, n=500,p=20)",500,20
"oal_fix",808015,3,"ols",0,0,0,0,0,0,6,NA,NA,0,0,0,0,0,"Bd","Bd (bounded Rademacher, n=500,p=20)",500,20
"oal_wamd",808015,3,"ols",0,0,0,0,0,0,18,NA,NA,0,0,0,0,0,"Bd","Bd (bounded Rademacher, n=500,p=20)",500,20
"oal_wamd",808015,4,"ols",0,0,0,0,0,0,12,NA,NA,0,0,0,0,0,"Bd","Bd (bounded Rademacher, n=500,p=20)",500,20
"oal_wamd",808015,5,"ols",0,0,0,0,0,2,15,NA,NA,0,0,0,0,0,"Bd","Bd (bounded Rademacher, n=500,p=20)",500,20
"oal_wamd",808015,2,"ols",0,0,0,0,0,0,17,NA,NA,0,0,0,0,0,"Bd","Bd (bounded Rademacher, n=500,p=20)",500,20
"oal_wamd",808015,1,"ols",0,0,0,0,0,0,18,NA,NA,0,0,0,0,0,"Bd","Bd (bounded Rademacher, n=500,p=20)",500,20
"oads_thr",808015,2,"ols",0,0,0,0,0,0,7,NA,NA,0,0,0,0,0,"Bd","Bd (bounded Rademacher, n=500,p=20)",500,20
"oads_thr",808015,3,"ols",0,0,0,0,0,0,7,NA,NA,0,0,0,0,0,"Bd","Bd (bounded Rademacher, n=500,p=20)",500,20
"oads_thr",808015,1,"ols",0,0,0,0,0,0,7,NA,NA,0,0,0,0,0,"Bd","Bd (bounded Rademacher, n=500,p=20)",500,20
"oads_thr",808015,5,"ols",0,0,0,0,0,0,7,NA,NA,0,0,0,0,0,"Bd","Bd (bounded Rademacher, n=500,p=20)",500,20
"oads_thr",808015,4,"ols",0,0,0,0,0,0,7,NA,NA,0,0,0,0,0,"Bd","Bd (bounded Rademacher, n=500,p=20)",500,20
"oads_bic",808015,5,"ols",0,0,0,0,0,1,15,NA,NA,0,0,0,0,0,"Bd","Bd (bounded Rademacher, n=500,p=20)",500,20
"oads_bic",808015,2,"ols",0,0,0,0,0,0,9,NA,NA,0,0,0,0,0,"Bd","Bd (bounded Rademacher, n=500,p=20)",500,20
"oads_bic",808015,4,"ols",0,0,0,0,0,0,12,NA,NA,0,0,0,0,0,"Bd","Bd (bounded Rademacher, n=500,p=20)",500,20
"oads_bic",808015,1,"ols",0,0,0,0,0,0,13,NA,NA,0,0,0,0,0,"Bd","Bd (bounded Rademacher, n=500,p=20)",500,20
"oads_bic",808015,3,"ols",0,0,0,0,0,0,13,NA,NA,0,0,0,0,0,"Bd","Bd (bounded Rademacher, n=500,p=20)",500,20
"trt_bic",808015,5,"ols",0,0,0,0,0,0,9,NA,NA,0,0,0,0,0,"Bd","Bd (bounded Rademacher, n=500,p=20)",500,20
"trt_bic",808015,3,"ols",0,0,0,0,0,0,7,NA,NA,0,0,0,0,0,"Bd","Bd (bounded Rademacher, n=500,p=20)",500,20
"trt_bic",808015,4,"ols",0,0,0,0,0,0,10,NA,NA,0,0,0,0,0,"Bd","Bd (bounded Rademacher, n=500,p=20)",500,20
"trt_bic",808015,1,"ols",0,0,0,0,0,1,10,NA,NA,0,0,0,0,0,"Bd","Bd (bounded Rademacher, n=500,p=20)",500,20
"trt_bic",808015,2,"ols",0,0,0,0,0,0,10,NA,NA,0,0,0,0,0,"Bd","Bd (bounded Rademacher, n=500,p=20)",500,20
"bch",808015,2,"ols",0,0,0,0,0,0,13,NA,NA,0,0,0,0,0,"Bd","Bd (bounded Rademacher, n=500,p=20)",500,20
"bch",808015,3,"ols",0,0,0,0,0,0,14,NA,NA,0,0,0,0,0,"Bd","Bd (bounded Rademacher, n=500,p=20)",500,20
"bch",808015,4,"ols",0,0,0,0,0,0,16,NA,NA,0,0,0,0,0,"Bd","Bd (bounded Rademacher, n=500,p=20)",500,20
"bch",808015,1,"ols",0,0,0,0,0,2,17,NA,NA,0,0,0,0,0,"Bd","Bd (bounded Rademacher, n=500,p=20)",500,20
"bch",808015,5,"ols",0,0,0,0,0,1,16,NA,NA,0,0,0,0,0,"Bd","Bd (bounded Rademacher, n=500,p=20)",500,20
"oracle",808016,1,"ols",0,0,0,0,0,0,7,NA,NA,0,0,0,0,0,"Bd","Bd (bounded Rademacher, n=500,p=20)",500,20
"oracle",808016,5,"ols",0,0,0,0,0,0,7,NA,NA,0,0,0,0,0,"Bd","Bd (bounded Rademacher, n=500,p=20)",500,20
"oracle",808016,2,"ols",0,0,0,0,0,0,7,NA,NA,0,0,0,0,0,"Bd","Bd (bounded Rademacher, n=500,p=20)",500,20
"oracle",808016,3,"ols",0,0,0,0,0,0,7,NA,NA,0,0,0,0,0,"Bd","Bd (bounded Rademacher, n=500,p=20)",500,20
"oracle",808016,4,"ols",0,0,0,0,0,0,7,NA,NA,0,0,0,0,0,"Bd","Bd (bounded Rademacher, n=500,p=20)",500,20
"full",808016,4,"ols",0,0,0,0,0,4,21,NA,NA,0,0,0,0,0,"Bd","Bd (bounded Rademacher, n=500,p=20)",500,20
"full",808016,5,"ols",0,0,0,0,0,0,21,NA,NA,0,0,0,0,0,"Bd","Bd (bounded Rademacher, n=500,p=20)",500,20
"full",808016,2,"ols",0,0,0,0,0,4,21,NA,NA,0,0,0,0,0,"Bd","Bd (bounded Rademacher, n=500,p=20)",500,20
"full",808016,3,"ols",0,0,0,0,0,2,21,NA,NA,0,0,0,0,0,"Bd","Bd (bounded Rademacher, n=500,p=20)",500,20
"full",808016,1,"ols",0,0,0,0,0,5,21,NA,NA,0,0,0,0,0,"Bd","Bd (bounded Rademacher, n=500,p=20)",500,20
"out_thr",808016,3,"ols",0,0,0,0,0,0,7,NA,NA,0,0,0,0,0,"Bd","Bd (bounded Rademacher, n=500,p=20)",500,20
"out_thr",808016,5,"ols",0,0,0,0,0,0,7,NA,NA,0,0,0,0,0,"Bd","Bd (bounded Rademacher, n=500,p=20)",500,20
"out_thr",808016,2,"ols",0,0,0,0,0,0,7,NA,NA,0,0,0,0,0,"Bd","Bd (bounded Rademacher, n=500,p=20)",500,20
"out_thr",808016,4,"ols",0,0,0,0,0,0,7,NA,NA,0,0,0,0,0,"Bd","Bd (bounded Rademacher, n=500,p=20)",500,20
"out_thr",808016,1,"ols",0,0,0,0,0,0,7,NA,NA,0,0,0,0,0,"Bd","Bd (bounded Rademacher, n=500,p=20)",500,20
"out_bic",808016,2,"ols",0,0,0,0,0,3,17,NA,NA,0,0,0,0,0,"Bd","Bd (bounded Rademacher, n=500,p=20)",500,20
"out_bic",808016,1,"ols",0,0,0,0,0,1,16,NA,NA,0,0,0,0,0,"Bd","Bd (bounded Rademacher, n=500,p=20)",500,20
"out_bic",808016,5,"ols",0,0,0,0,0,0,12,NA,NA,0,0,0,0,0,"Bd","Bd (bounded Rademacher, n=500,p=20)",500,20
"out_bic",808016,3,"ols",0,0,0,0,0,2,18,NA,NA,0,0,0,0,0,"Bd","Bd (bounded Rademacher, n=500,p=20)",500,20
"out_bic",808016,4,"ols",0,0,0,0,0,0,14,NA,NA,0,0,0,0,0,"Bd","Bd (bounded Rademacher, n=500,p=20)",500,20
"oal_fix",808016,5,"ols",0,0,0,0,0,0,5,NA,NA,0,0,0,0,0,"Bd","Bd (bounded Rademacher, n=500,p=20)",500,20
"oal_fix",808016,4,"ols",0,0,0,0,0,0,5,NA,NA,0,0,0,0,0,"Bd","Bd (bounded Rademacher, n=500,p=20)",500,20
"oal_fix",808016,1,"ols",0,0,0,0,0,0,6,NA,NA,0,0,0,0,0,"Bd","Bd (bounded Rademacher, n=500,p=20)",500,20
"oal_fix",808016,2,"ols",0,0,0,0,0,0,6,NA,NA,0,0,0,0,0,"Bd","Bd (bounded Rademacher, n=500,p=20)",500,20
"oal_fix",808016,3,"ols",0,0,0,0,0,0,5,NA,NA,0,0,0,0,0,"Bd","Bd (bounded Rademacher, n=500,p=20)",500,20
"oal_wamd",808016,3,"ols",0,0,0,0,0,2,15,NA,NA,0,0,0,0,0,"Bd","Bd (bounded Rademacher, n=500,p=20)",500,20
"oal_wamd",808016,4,"ols",0,0,0,0,0,0,13,NA,NA,0,0,0,0,0,"Bd","Bd (bounded Rademacher, n=500,p=20)",500,20
"oal_wamd",808016,5,"ols",0,0,0,0,0,0,17,NA,NA,0,0,0,0,0,"Bd","Bd (bounded Rademacher, n=500,p=20)",500,20
"oal_wamd",808016,2,"ols",0,0,0,0,0,3,17,NA,NA,0,0,0,0,0,"Bd","Bd (bounded Rademacher, n=500,p=20)",500,20
"oal_wamd",808016,1,"ols",0,0,0,0,0,2,14,NA,NA,0,0,0,0,0,"Bd","Bd (bounded Rademacher, n=500,p=20)",500,20
"oads_thr",808016,2,"ols",0,0,0,0,0,0,7,NA,NA,0,0,0,0,0,"Bd","Bd (bounded Rademacher, n=500,p=20)",500,20
"oads_thr",808016,3,"ols",0,0,0,0,0,0,7,NA,NA,0,0,0,0,0,"Bd","Bd (bounded Rademacher, n=500,p=20)",500,20
"oads_thr",808016,1,"ols",0,0,0,0,0,0,7,NA,NA,0,0,0,0,0,"Bd","Bd (bounded Rademacher, n=500,p=20)",500,20
"oads_thr",808016,5,"ols",0,0,0,0,0,0,7,NA,NA,0,0,0,0,0,"Bd","Bd (bounded Rademacher, n=500,p=20)",500,20
"oads_thr",808016,4,"ols",0,0,0,0,0,0,7,NA,NA,0,0,0,0,0,"Bd","Bd (bounded Rademacher, n=500,p=20)",500,20
"oads_bic",808016,5,"ols",0,0,0,0,0,0,12,NA,NA,0,0,0,0,0,"Bd","Bd (bounded Rademacher, n=500,p=20)",500,20
